,user_id,label,all_launch_count,last_launch,all_video_count,last_video,all_video_day,all_action_count,last_action,all_action_day,register_type,device_type,register_day
17910,733141,1,8,16,4,14,4,1426,16,7,0,0,-1
17911,733162,0,1,3,0,0,0,7,3,1,4,230,2
17912,733180,1,3,16,0,0,0,70,16,3,0,54,11
17913,733192,1,4,16,0,0,0,146,16,2,1,103,0
17914,733208,1,6,16,0,0,0,358,16,6,0,107,9
17915,733237,0,4,10,1,7,1,42,10,4,1,10,6
17916,733263,1,7,16,0,0,0,1114,16,7,2,10,7
17917,733268,0,1,4,0,0,0,0,0,0,1,45,3
17918,733422,0,2,14,0,0,0,0,0,0,1,674,6
17919,733446,1,3,16,3,14,1,235,16,3,2,1154,13
17920,733476,1,5,16,11,16,4,398,16,5,2,27,11
17921,733493,0,3,6,0,0,0,111,6,3,0,4,3
17922,733516,1,3,12,0,0,0,38,12,2,1,112,9
17923,733598,0,2,3,0,0,0,189,3,2,0,0,-1
17924,733718,0,1,3,0,0,0,30,3,1,5,10,2
17925,733756,1,4,16,0,0,0,278,16,4,0,2142,9
17926,733788,0,2,16,0,0,0,34,16,2,0,14,2
17927,733791,0,1,5,0,0,0,5,5,1,1,2,4
17928,733808,1,1,9,0,0,0,45,9,1,0,15,8
17929,733823,1,2,15,0,0,0,55,15,2,1,18,13
17930,733926,1,3,16,3,15,1,306,16,3,1,84,13
17931,733959,1,10,16,0,0,0,941,16,9,1,103,5
17932,734045,0,1,6,0,0,0,1,6,1,1,449,5
17933,734175,1,11,16,12,16,6,2268,16,11,1,39,5
17934,734369,1,6,15,0,0,0,287,15,6,0,0,7
17935,734376,1,11,16,16,16,10,2699,16,11,2,31,5
17936,734423,0,1,16,0,0,0,2,16,1,1,21,15
17937,734436,1,3,16,0,0,0,625,16,3,1,0,13
17938,734439,1,6,16,0,0,0,1,1,1,0,0,-1
17939,734472,1,7,16,0,0,0,81,16,7,2,887,5
17940,734493,0,1,1,0,0,0,21,1,1,0,0,-1
17941,734531,0,2,2,0,0,0,86,2,2,1,38,0
17942,734578,0,2,16,0,0,0,11,15,1,0,30,14
17943,734593,1,2,16,0,0,0,316,16,2,0,0,-1
17944,734596,1,2,12,0,0,0,29,12,2,0,4,8
17945,734696,1,1,16,0,0,0,35,16,1,0,219,15
17946,734768,0,1,16,0,0,0,0,0,0,1,10,15
17947,734851,0,1,1,0,0,0,6,1,1,0,0,-1
17948,734856,1,4,13,0,0,0,270,13,4,0,76,0
17949,734863,1,7,16,0,0,0,1024,16,7,1,277,8
17950,734873,1,14,16,1,14,1,1469,16,14,0,0,-1
17951,734906,0,2,14,0,0,0,1,14,1,1,16,12
17952,734951,0,1,8,10,8,1,6,8,1,5,10,7
17953,735014,1,4,16,0,0,0,453,16,4,0,182,9
17954,735066,0,1,14,0,0,0,0,0,0,1,33,13
17955,735135,1,6,16,7,16,5,122,16,6,0,0,-1
17956,735194,1,3,13,0,0,0,98,13,3,0,857,9
17957,735197,0,1,16,0,0,0,48,16,1,0,12,15
17958,735210,0,1,5,0,0,0,0,0,0,1,16,4
17959,735223,1,1,10,0,0,0,6,10,1,0,8,9
17960,735265,0,2,12,0,0,0,6,1,1,1,292,0
17961,735317,1,10,16,0,0,0,141,16,7,0,10,5
17962,735356,1,8,15,0,0,0,507,15,7,0,0,-1
17963,735435,1,2,15,4,15,2,123,15,2,1,27,13
17964,735485,1,6,16,0,0,0,1963,16,6,0,386,10
17965,735507,0,1,10,0,0,0,1,10,1,7,363,9
17966,735537,0,1,5,0,0,0,0,0,0,0,7,4
17967,735588,1,2,11,0,0,0,101,4,1,2,1107,3
17968,735592,1,3,16,0,0,0,228,16,3,1,22,12
17969,735651,1,6,16,0,0,0,139,16,6,0,2,3
17970,735672,0,1,15,0,0,0,1,15,1,1,840,14
17971,735703,1,16,16,0,0,0,147,14,11,0,0,-1
17972,735741,1,1,16,0,0,0,12,16,1,1,8119,15
17973,735850,0,1,16,0,0,0,108,16,1,0,38,15
17974,735860,0,1,13,0,0,0,10,13,1,1,166,12
17975,735876,1,5,16,0,0,0,339,16,5,0,57,11
17976,735950,1,4,15,0,0,0,194,15,4,2,545,7
17977,735988,1,3,15,0,0,0,18,11,1,3,0,10
17978,735992,1,14,16,8,11,5,2463,16,14,1,137,2
17979,736007,0,1,5,0,0,0,0,0,0,2,2,4
17980,736220,1,2,12,0,0,0,40,12,1,0,227,7
17981,736269,1,1,16,0,0,0,70,16,1,0,1759,15
17982,736291,1,1,16,0,0,0,0,0,0,2,37635,15
17983,736432,0,5,13,0,0,0,774,13,5,0,20,0
17984,736578,0,1,14,0,0,0,1,14,1,0,2999,13
17985,736645,1,14,16,54,16,13,5770,16,14,2,29,2
17986,736667,1,4,16,0,0,0,377,16,4,2,146,12
17987,736679,1,1,15,0,0,0,173,15,1,0,312,14
17988,736727,1,8,16,1,8,1,1356,16,8,1,86,6
17989,736777,0,1,3,0,0,0,8,3,1,0,81,2
17990,736792,1,1,12,0,0,0,2,12,1,1,2,11
17991,736879,1,2,15,0,0,0,22,2,1,0,0,-1
17992,736884,1,4,16,0,0,0,315,16,4,2,95,11
17993,736954,0,1,14,0,0,0,98,14,1,2,368,13
17994,736974,1,16,16,64,16,15,5953,16,16,0,0,-1
17995,736996,1,1,16,0,0,0,1,16,1,7,576,15
17996,736997,1,2,16,1,12,1,61,16,1,0,21,11
17997,737005,1,1,15,0,0,0,0,0,0,0,13,14
17998,737007,1,3,16,0,0,0,33,16,3,2,86,5
17999,737072,1,4,14,0,0,0,168,14,4,0,480,5
18000,737079,0,10,14,0,0,0,606,14,10,0,0,-1
18001,737110,1,2,9,0,0,0,52,9,2,0,1484,7
18002,737115,0,1,14,0,0,0,0,0,0,1,26,13
18003,737137,0,7,16,0,0,0,288,16,6,0,0,-1
18004,737145,1,4,16,0,0,0,470,16,4,1,0,12
18005,737194,0,1,1,1,1,1,23,1,1,0,117,0
18006,737203,1,1,13,0,0,0,0,0,0,1,152,12
18007,737204,1,3,16,0,0,0,32,15,1,1,10,11
18008,737253,0,1,9,0,0,0,30,9,1,0,64,8
18009,737298,1,14,16,0,0,0,1448,16,14,0,19,0
18010,737300,1,1,15,0,0,0,35,15,1,2,4,14
18011,737322,0,1,6,0,0,0,0,0,0,0,0,5
18012,737344,0,1,16,0,0,0,0,0,0,0,564,15
18013,737417,0,1,16,0,0,0,0,0,0,1,101,15
18014,737475,0,3,16,0,0,0,324,16,3,0,369,13
18015,737477,1,4,16,0,0,0,473,16,4,1,519,12
18016,737520,1,2,16,0,0,0,16,16,2,0,0,-1
18017,737530,1,1,16,0,0,0,151,16,1,0,111,15
18018,737538,0,1,14,0,0,0,9,14,1,0,473,13
18019,737581,1,13,16,0,0,0,1039,16,13,0,37,1
18020,737649,0,1,12,0,0,0,45,12,1,0,11,11
18021,737693,0,1,15,0,0,0,9,15,1,1,41,14
18022,737702,1,2,16,0,0,0,111,16,2,1,1605,13
18023,737769,0,1,4,0,0,0,14,4,1,0,14,3
18024,737781,1,6,16,0,0,0,747,16,6,1,191,5
18025,737795,1,7,16,0,0,0,485,16,7,2,80,8
18026,737797,0,2,9,3,9,2,845,9,2,0,295,7
18027,737805,0,1,14,0,0,0,0,0,0,0,20,13
18028,737852,0,1,7,0,0,0,0,0,0,0,139,6
18029,737879,0,4,16,0,0,0,35,16,4,0,371,3
18030,737934,1,2,16,0,0,0,250,16,2,0,268,13
18031,737963,1,2,16,0,0,0,260,16,2,1,12,14
18032,738072,0,4,16,5,16,3,255,16,3,0,0,-1
18033,738105,0,9,11,0,0,0,81,7,6,0,0,-1
18034,738163,1,2,14,0,0,0,42,11,1,0,43,10
18035,738192,1,11,16,8,16,5,701,16,11,0,15,5
18036,738228,1,2,16,0,0,0,18,16,1,0,217,13
18037,738257,0,2,14,0,0,0,0,0,0,6,329,12
18038,738260,1,9,16,5,11,3,884,16,9,2,8,6
18039,738270,1,1,16,0,0,0,1,16,1,0,0,15
18040,738288,1,3,15,0,0,0,274,15,3,0,56,1
18041,738318,1,5,13,0,0,0,75,13,5,0,0,-1
18042,738351,1,6,16,0,0,0,100,16,4,1,85,6
18043,738366,0,1,7,0,0,0,5,7,1,0,133,6
18044,738408,0,3,12,0,0,0,41,12,2,0,15,2
18045,738593,1,3,16,0,0,0,16,16,2,1,29,13
18046,738601,1,16,16,1,1,1,2529,16,16,0,0,-1
18047,738642,0,1,14,0,0,0,2,14,1,1,112,13
18048,738673,0,1,7,0,0,0,156,7,1,1,1031,6
18049,738707,1,2,15,0,0,0,62,15,2,0,0,-1
18050,738726,1,2,13,0,0,0,113,13,2,2,1318,11
18051,738746,0,1,10,0,0,0,1,10,1,0,26,9
18052,738783,1,7,13,0,0,0,933,13,7,2,15,0
18053,738826,1,3,15,0,0,0,78,15,2,0,0,-1
18054,738841,1,2,16,0,0,0,4,16,2,2,15,14
18055,738897,1,4,16,0,0,0,219,16,3,0,6,12
18056,738927,0,3,16,0,0,0,22,16,1,2,144,13
18057,738938,0,5,14,3,11,2,74,13,4,1,162,9
18058,738958,1,11,16,10,15,9,176,16,10,1,18,4
18059,739013,1,8,14,0,0,0,218,14,6,1,1102,4
18060,739097,1,16,16,4,10,3,1225,16,15,0,0,-1
18061,739105,1,3,12,0,0,0,53,12,3,0,1320,8
18062,739209,1,10,16,0,0,0,1010,16,10,2,5,6
18063,739252,1,7,15,0,0,0,117,15,7,0,11,1
18064,739254,0,1,13,0,0,0,96,13,1,5,1675,12
18065,739261,1,1,12,0,0,0,1,12,1,0,184,11
18066,739273,1,1,15,0,0,0,288,15,1,1,381,14
18067,739279,1,7,11,0,0,0,242,11,7,0,62,2
18068,739315,1,8,16,0,0,0,770,16,7,1,4903,4
18069,739322,0,1,16,0,0,0,0,0,0,4,76,15
18070,739327,1,3,7,0,0,0,95,7,3,0,62,4
18071,739329,1,2,15,0,0,0,74,15,2,1,221,13
18072,739334,0,1,16,0,0,0,141,16,1,1,944,15
18073,739418,0,1,3,0,0,0,0,0,0,0,120,2
18074,739421,1,6,13,0,0,0,621,13,6,1,11,3
18075,739429,0,2,14,0,0,0,48,7,1,1,6,6
18076,739494,0,1,1,0,0,0,26,1,1,0,4,0
18077,739710,1,14,16,0,0,0,1,1,1,6,826,0
18078,739729,1,10,16,0,0,0,650,16,10,0,22,5
18079,739750,0,1,13,0,0,0,0,0,0,0,98,12
18080,739795,0,2,13,0,0,0,176,13,2,1,56,11
18081,739843,1,10,16,21,16,9,4496,16,10,2,11,6
18082,739875,1,8,15,0,0,0,269,15,7,1,369,6
18083,739892,1,13,13,4,8,1,2531,13,13,0,0,-1
18084,739925,1,4,16,0,0,0,78,16,4,2,10,12
18085,740021,0,6,13,0,0,0,275,13,6,0,0,-1
18086,740024,0,1,1,0,0,0,2,1,1,1,2,0
18087,740033,1,16,16,0,0,0,2973,16,16,0,0,-1
18088,740068,0,1,2,0,0,0,88,2,1,0,293,1
18089,740106,1,10,13,0,0,0,1386,13,10,0,0,-1
18090,740107,1,10,16,0,0,0,225,16,9,0,70,5
18091,740199,0,1,3,0,0,0,4,3,1,1,130,2
18092,740294,1,11,16,0,0,0,27,16,9,0,0,-1
18093,740305,1,1,16,0,0,0,37,16,1,0,29,15
18094,740368,1,6,14,0,0,0,273,14,6,1,135,3
18095,740377,1,12,16,0,0,0,1,3,1,0,844,2
18096,740398,0,1,4,0,0,0,1,4,1,1,388,3
18097,740415,1,1,12,0,0,0,8,12,1,0,0,-1
18098,740469,1,2,11,0,0,0,22,11,1,0,21,6
18099,740559,0,2,13,0,0,0,18,13,2,0,0,-1
18100,740562,1,1,16,0,0,0,17,16,1,0,1913,15
18101,740588,1,16,16,18,16,5,2149,16,15,0,159,0
18102,740600,0,2,15,0,0,0,155,15,2,1,261,13
18103,740621,0,3,10,0,0,0,127,10,2,0,4,6
18104,740639,1,7,15,0,0,0,29,15,4,0,0,-1
18105,740644,0,1,13,0,0,0,156,13,1,0,37,12
18106,740702,1,12,16,2,16,1,2418,16,11,2,68,2
18107,740717,0,2,13,1,12,1,31,13,2,5,636,11
18108,740760,0,1,3,0,0,0,30,3,1,0,0,-1
18109,740782,1,5,11,0,0,0,25,5,2,1,185,2
18110,740888,1,5,16,0,0,0,139,16,5,0,23,9
18111,740895,1,2,15,0,0,0,11,15,2,1,226,12
18112,740949,1,9,16,2,13,2,123,14,7,0,0,-1
18113,740959,1,2,12,0,0,0,156,12,2,0,366,7
18114,741095,1,14,15,0,0,0,169,15,10,0,0,-1
18115,741123,0,1,16,0,0,0,1,16,1,1,532,15
18116,741138,0,1,15,0,0,0,0,0,0,1,3,14
18117,741139,0,1,11,0,0,0,240,11,1,0,370,10
18118,741141,1,10,15,0,0,0,1926,15,10,0,8,5
18119,741189,1,5,14,3,7,1,346,14,5,0,15,4
18120,741202,1,9,16,0,0,0,421,16,8,0,0,-1
18121,741287,1,6,16,0,0,0,674,16,6,2,459,9
18122,741288,1,10,16,0,0,0,276,16,9,0,12,4
18123,741296,1,4,16,0,0,0,328,16,4,0,107,12
18124,741345,1,2,4,0,0,0,41,4,2,0,0,-1
18125,741360,1,4,4,0,0,0,64,4,4,0,0,-1
18126,741377,0,2,15,0,0,0,4,15,1,0,263,13
18127,741453,1,10,16,0,0,0,417,16,8,0,0,-1
18128,741558,0,1,15,0,0,0,11,15,1,0,77,14
18129,741563,1,13,16,33,16,13,3238,16,13,2,19,3
18130,741571,1,3,15,0,0,0,17,14,2,1,12,12
18131,741599,1,14,15,0,0,0,981,12,8,0,0,-1
18132,741696,0,1,2,0,0,0,0,0,0,0,10,1
18133,741712,1,6,16,0,0,0,5,12,2,1,24,10
18134,741760,1,9,16,0,0,0,991,16,8,0,51,4
18135,741772,0,1,14,0,0,0,10,14,1,1,42,13
18136,741804,1,14,16,0,0,0,719,16,14,0,150,1
18137,741835,0,1,15,0,0,0,0,0,0,0,88,14
18138,741903,1,12,16,2,6,1,809,16,12,0,0,-1
18139,741924,0,1,11,0,0,0,2,11,1,2,317,10
18140,742120,1,1,16,0,0,0,0,0,0,7,26,15
18141,742149,0,2,9,0,0,0,0,0,0,1,170,2
18142,742172,0,2,11,16,8,1,30,8,1,1,253,7
18143,742194,1,7,15,0,0,0,448,15,7,4,76,0
18144,742279,0,1,15,0,0,0,113,15,1,0,163,14
18145,742293,0,1,1,0,0,0,0,0,0,0,0,-1
18146,742315,0,2,13,0,0,0,68,13,2,0,2,11
18147,742390,0,4,12,0,0,0,104,12,4,0,19,4
18148,742398,0,3,15,0,0,0,221,15,2,1,2,12
18149,742426,1,3,16,0,0,0,31,16,2,0,0,-1
18150,742432,1,2,16,0,0,0,93,16,2,2,12,14
18151,742441,1,5,16,0,0,0,219,15,4,0,4871,11
18152,742445,1,15,16,0,0,0,1424,16,15,0,0,-1
18153,742498,1,2,14,0,0,0,94,14,2,1,47,5
18154,742513,0,3,16,0,0,0,127,15,2,1,96,13
18155,742520,0,1,16,0,0,0,4,16,1,3,122,15
18156,742540,1,5,16,0,0,0,133,16,5,2,53,4
18157,742580,0,1,6,0,0,0,0,0,0,6,3004,5
18158,742666,1,1,11,0,0,0,45,11,1,0,0,10
18159,742668,1,12,16,8,15,4,546,16,10,0,0,-1
18160,742758,0,1,6,3,6,1,26,6,1,0,188,5
18161,742807,0,1,16,0,0,0,2,16,1,0,444,15
18162,742835,0,1,13,0,0,0,0,0,0,3,0,12
18163,742847,0,2,9,0,0,0,42,9,1,2,84,5
18164,742856,1,3,16,0,0,0,17,16,3,0,0,-1
18165,742858,1,5,15,2,12,2,6,12,1,3,110,8
18166,742859,0,3,8,0,0,0,70,8,2,0,0,-1
18167,742862,0,1,4,0,0,0,4,4,1,1,27,3
18168,742864,0,1,16,0,0,0,0,0,0,2,480,15
18169,742901,1,9,16,0,0,0,61,16,9,0,34,1
18170,742956,1,2,8,0,0,0,17,8,2,0,115,4
18171,743021,1,2,16,0,0,0,603,16,2,0,462,14
18172,743052,1,12,16,0,0,0,1796,16,11,0,0,-1
18173,743091,0,1,16,0,0,0,84,16,1,1,50,15
18174,743168,1,7,16,10,16,1,1047,16,7,1,12,8
18175,743235,1,14,14,0,0,0,1954,14,14,0,0,-1
18176,743249,0,2,15,0,0,0,160,15,2,0,12,13
18177,743266,0,3,15,0,0,0,586,15,3,0,0,-1
18178,743317,1,10,16,0,0,0,2104,16,10,2,55,2
18179,743338,1,2,9,0,0,0,175,8,1,0,148,7
18180,743385,0,1,16,0,0,0,21,16,1,0,18,15
18181,743395,0,1,9,0,0,0,0,0,0,1,94,8
18182,743411,1,14,16,0,0,0,2004,16,14,0,0,-1
18183,743414,1,9,16,0,0,0,2010,16,9,0,0,-1
18184,743493,1,2,16,0,0,0,8,16,1,0,31,3
18185,743501,1,8,16,0,0,0,207,16,8,0,728,5
18186,743508,0,4,16,0,0,0,54,16,4,0,15,5
18187,743608,0,1,7,0,0,0,0,0,0,1,237,6
18188,743609,1,5,15,0,0,0,262,15,5,0,4,4
18189,743633,0,2,16,0,0,0,68,16,2,1,119,14
18190,743636,1,1,14,0,0,0,4,14,1,0,86,13
18191,743640,0,3,6,0,0,0,107,6,3,0,0,-1
18192,743642,1,1,16,0,0,0,10,16,1,0,17,15
18193,743645,0,3,11,0,0,0,161,5,2,0,17,3
18194,743855,0,3,16,2,16,2,3,16,1,2,25,3
18195,743913,0,1,6,0,0,0,3,6,1,0,4,5
18196,743918,1,11,15,0,0,0,1044,15,11,0,0,-1
18197,744002,0,1,7,0,0,0,1,7,1,0,7,6
18198,744005,0,7,16,0,0,0,140,16,7,0,0,-1
18199,744059,1,4,16,1,13,1,227,16,4,0,3,12
18200,744161,1,4,10,0,0,0,96,10,4,0,0,-1
18201,744178,1,7,16,0,0,0,266,16,7,1,320,7
18202,744295,1,11,16,29,11,5,710,16,11,2,16,4
18203,744330,1,7,16,0,0,0,63,16,7,1,13,7
18204,744335,0,1,6,0,0,0,66,6,1,2,18,5
18205,744350,0,1,15,0,0,0,0,0,0,0,0,-1
18206,744415,0,1,3,0,0,0,2,3,1,1,517,2
18207,744431,0,1,1,0,0,0,28,1,1,2,8,0
18208,744454,1,14,16,0,0,0,2921,14,12,1,2251,1
18209,744509,1,2,9,0,0,0,14,7,1,0,0,6
18210,744573,0,1,14,0,0,0,0,0,0,5,1040,13
18211,744583,1,5,16,0,0,0,653,16,4,0,44,10
18212,744592,0,5,12,0,0,0,68,12,4,0,298,6
18213,744602,0,5,9,0,0,0,56,9,2,1,53,4
18214,744651,1,8,16,0,0,0,1179,16,8,1,101,8
18215,744736,1,10,13,1,4,1,145,13,10,0,0,-1
18216,744755,0,1,3,0,0,0,12,3,1,4,28,2
18217,744769,0,1,12,0,0,0,2,12,1,1,15,11
18218,744782,0,1,6,0,0,0,0,0,0,0,7,5
18219,744820,1,3,10,1,3,1,374,10,3,0,23,2
18220,744862,1,1,10,0,0,0,8,10,1,2,7,9
18221,744864,0,3,10,1,8,1,313,10,3,2,375,7
18222,744873,0,4,11,0,0,0,155,9,3,0,0,-1
18223,744898,0,1,16,0,0,0,67,16,1,2,0,15
18224,744908,0,1,7,0,0,0,0,0,0,1,1401,6
18225,744932,0,1,15,0,0,0,0,0,0,1,69,14
18226,744968,1,7,16,0,0,0,346,16,5,0,119,5
18227,744988,1,7,16,0,0,0,215,16,5,1,9,9
18228,744990,0,1,2,0,0,0,0,0,0,1,23,1
18229,745008,1,1,13,1,13,1,1,13,1,2,15,12
18230,745013,0,1,16,0,0,0,11,16,1,1,117,15
18231,745119,1,5,16,0,0,0,239,16,4,0,36,10
18232,745157,1,8,16,0,0,0,406,16,8,0,202,0
18233,745203,0,1,3,0,0,0,0,0,0,0,4,2
18234,745311,1,2,15,0,0,0,183,14,1,1,625,13
18235,745325,1,4,16,0,0,0,3,9,1,0,85,8
18236,745361,0,1,5,0,0,0,0,0,0,2,15612,4
18237,745362,1,8,16,0,0,0,285,16,8,0,5,8
18238,745424,1,2,15,0,0,0,35,15,2,1,4978,11
18239,745448,0,3,16,6,16,3,25,16,3,2,76,3
18240,745510,0,1,1,0,0,0,16,1,1,1,68,0
18241,745515,0,1,7,0,0,0,249,7,1,1,56,6
18242,745637,1,5,16,0,0,0,233,16,5,0,69,11
18243,745639,1,7,15,0,0,0,1332,15,7,0,5,7
18244,745740,0,2,11,0,0,0,0,0,0,0,72,9
18245,745768,1,3,13,0,0,0,0,0,0,2,10,10
18246,745770,1,2,16,0,0,0,17,16,2,2,9,14
18247,745854,1,8,15,0,0,0,401,15,7,4,66,6
18248,745932,0,1,6,0,0,0,0,0,0,2,0,5
18249,745977,1,5,16,0,0,0,372,16,5,1,1351,10
18250,746001,0,4,14,0,0,0,30,14,4,2,19,6
18251,746024,0,1,3,0,0,0,413,3,1,0,0,-1
18252,746062,1,1,16,0,0,0,0,0,0,2,60,15
18253,746073,0,1,15,0,0,0,8,15,1,0,94,14
18254,746106,1,1,16,0,0,0,2,16,1,2,155,15
18255,746116,1,1,16,0,0,0,5,16,1,1,613,15
18256,746120,0,1,16,0,0,0,24,16,1,2,47,15
18257,746183,1,3,16,0,0,0,802,16,3,0,9,13
18258,746198,1,6,15,0,0,0,576,15,6,1,33,6
18259,746275,0,1,15,1,15,1,1,15,1,1,1304,14
18260,746297,1,7,14,17,14,6,25,14,6,0,0,-1
18261,746349,1,2,8,0,0,0,6,6,1,0,0,-1
18262,746388,0,2,13,0,0,0,228,13,2,0,0,-1
18263,746391,1,6,16,0,0,0,205,16,6,2,2,10
18264,746416,0,2,15,0,0,0,1169,15,2,0,211,13
18265,746435,0,5,16,0,0,0,39,16,4,1,6,7
18266,746453,0,2,15,0,0,0,0,0,0,1,1283,13
18267,746455,1,3,16,0,0,0,187,16,3,2,3,13
18268,746457,1,15,16,25,12,8,934,16,15,2,22,1
18269,746478,1,3,15,0,0,0,259,15,4,0,8,11
18270,746496,0,2,5,0,0,0,14,5,2,0,49,3
18271,746523,1,8,12,0,0,0,268,12,8,0,0,-1
18272,746542,1,5,16,0,0,0,776,16,5,0,40,1
18273,746550,0,4,9,0,0,0,278,9,4,1,16,5
18274,746636,0,5,5,1,2,1,178,5,4,0,0,-1
18275,746651,0,1,2,0,0,0,0,0,0,0,0,-1
18276,746684,0,1,14,0,0,0,0,0,0,0,96,13
18277,746696,0,1,15,0,0,0,15,15,1,0,2346,14
18278,746698,0,2,16,0,0,0,234,16,2,1,3755,14
18279,746709,0,1,16,0,0,0,0,0,0,1,23,15
18280,746735,1,13,13,0,0,0,1317,13,13,1,6,0
18281,746744,0,1,15,0,0,0,0,0,0,1,39,14
18282,746776,1,6,16,0,0,0,413,16,6,0,43,9
18283,746795,0,6,9,2,8,1,18,8,2,0,0,-1
18284,746824,0,1,9,0,0,0,16,9,1,1,26,8
18285,746843,0,1,11,0,0,0,0,0,0,1,222,10
18286,746844,1,13,16,0,0,0,1279,15,12,0,33,3
18287,746992,1,10,15,2,14,2,660,15,8,2,649,5
18288,747029,0,2,6,0,0,0,2,5,1,0,33,4
18289,747061,0,1,10,0,0,0,1,10,1,0,25,9
18290,747065,0,2,16,0,0,0,1,16,1,0,113,14
18291,747077,1,2,13,0,0,0,17,13,2,0,267,8
18292,747100,1,1,16,0,0,0,12,16,1,1,24,15
18293,747132,1,12,16,0,0,0,1639,16,12,0,31,0
18294,747264,1,6,16,1,14,1,277,16,6,2,40,10
18295,747312,0,1,4,0,0,0,0,0,0,1,589,3
18296,747320,0,5,15,2,2,1,179,15,5,0,5,1
18297,747377,1,2,16,0,0,0,31,16,2,0,82,14
18298,747393,1,16,16,0,0,0,245,16,16,0,0,-1
18299,747449,0,1,2,0,0,0,62,2,1,0,42,1
18300,747456,1,8,12,0,0,0,335,12,8,0,230,2
18301,747573,1,2,8,0,0,0,41,8,2,0,340,6
18302,747608,1,4,16,2,16,2,38,16,3,2,170,12
18303,747613,0,1,14,0,0,0,39,14,1,0,24,13
18304,747623,1,5,15,0,0,0,326,8,4,1,20,2
18305,747706,0,3,14,0,0,0,17,14,3,1,51,5
18306,747718,0,1,2,0,0,0,15,2,1,0,5,1
18307,747723,1,5,14,0,0,0,185,14,5,1,60,2
18308,747748,0,4,7,0,0,0,9,7,2,1,55,1
18309,747778,0,1,15,0,0,0,61,15,1,0,172,14
18310,747892,1,13,16,0,0,0,934,16,13,0,0,-1
18311,747914,0,1,13,0,0,0,0,0,0,7,1512,12
18312,747940,1,4,16,0,0,0,17,16,3,1,47,11
18313,747990,0,1,14,0,0,0,5,14,1,1,588,13
18314,747995,0,1,14,0,0,0,0,0,0,1,71,13
18315,748004,0,5,14,0,0,0,0,0,0,3,1613,0
18316,748069,1,3,16,0,0,0,934,16,3,1,319,13
18317,748100,0,1,2,0,0,0,34,2,1,5,10,1
18318,748125,0,1,3,0,0,0,38,3,1,0,29,2
18319,748155,0,1,11,0,0,0,37,11,1,1,533,10
18320,748239,0,8,16,0,0,0,0,0,0,2,142,8
18321,748325,0,1,9,0,0,0,0,0,0,1,0,8
18322,748413,1,7,9,2,7,2,17,9,5,0,0,-1
18323,748430,0,2,15,0,0,0,11,15,1,4,97,13
18324,748435,0,1,15,0,0,0,8,15,1,1,24,14
18325,748463,0,2,5,0,0,0,1,5,1,0,0,-1
18326,748491,0,1,9,0,0,0,20,9,1,0,10,8
18327,748531,1,2,6,0,0,0,235,6,2,1,100,0
18328,748578,1,3,9,0,0,0,45,9,2,1,8,5
18329,748708,1,3,16,0,0,0,170,16,3,0,566,13
18330,748721,0,1,1,0,0,0,26,1,1,1,534,0
18331,748740,1,2,16,0,0,0,15,16,2,1,1970,13
18332,748759,0,3,10,0,0,0,107,10,3,0,350,0
18333,748944,0,8,16,0,0,0,488,16,7,1,2556,1
18334,748986,0,1,13,0,0,0,20,13,1,1,18,12
18335,749018,0,1,5,0,0,0,0,0,0,0,6,4
18336,749025,0,6,13,0,0,0,569,13,7,1,6103,4
18337,749030,1,10,10,1,2,1,578,9,9,0,0,-1
18338,749059,0,1,13,0,0,0,0,0,0,1,202,12
18339,749159,0,1,5,0,0,0,0,0,0,1,218,4
18340,749208,0,1,7,0,0,0,1,7,1,1,265,6
18341,749209,1,7,16,0,0,0,133,16,6,2,44,9
18342,749221,1,1,7,0,0,0,39,7,1,1,18,6
18343,749238,0,1,16,0,0,0,1,16,1,0,172,15
18344,749273,0,1,13,0,0,0,0,0,0,2,34,12
18345,749295,0,1,11,0,0,0,2,11,1,0,275,10
18346,749330,1,11,16,0,0,0,448,16,10,0,6,5
18347,749334,1,9,14,0,0,0,2068,14,9,1,24,0
18348,749392,1,2,7,0,0,0,66,7,2,0,19,4
18349,749436,1,5,10,0,0,0,48,9,3,0,0,-1
18350,749455,1,1,11,0,0,0,14,11,1,0,0,-1
18351,749668,1,10,16,0,0,0,1132,16,9,0,0,-1
18352,749717,1,13,13,0,0,0,1559,13,12,1,34,0
18353,749733,1,6,16,0,0,0,1433,16,6,0,31,10
18354,749735,1,5,16,0,0,0,118,16,5,0,32,8
18355,749780,1,9,16,1,16,1,352,16,9,0,0,-1
18356,749825,1,6,16,0,0,0,146,16,4,0,0,-1
18357,749849,0,1,5,0,0,0,4,5,1,1,53,4
18358,749860,0,1,7,0,0,0,11,7,1,1,34,6
18359,749875,1,2,16,0,0,0,121,16,2,0,16,14
18360,749988,0,1,2,0,0,0,78,2,1,1,206,1
18361,750045,1,1,16,0,0,0,97,16,1,0,6,15
18362,750159,1,16,16,0,0,0,9398,16,16,2,391,0
18363,750197,1,3,16,0,0,0,50,16,3,1,19,13
18364,750204,1,8,16,0,0,0,223,16,8,2,326,4
18365,750207,0,1,16,0,0,0,0,0,0,1,652,15
18366,750209,1,4,16,0,0,0,123,16,3,1,2588,11
18367,750267,1,11,16,0,0,0,2612,16,11,1,46,5
18368,750349,0,1,1,0,0,0,0,0,0,5,644,0
